id,month,seendate,title,domain,sourcecountry,relevant,sentiment,theme
1325,2022-09,20220921T164500Z,Printing the future : New factory tech reshapes the U . S . industrial economy,wsau.com,United States,no,neutral,other
1326,2022-09,20220921T164500Z,PsiQuantum Has A Goal For Its Million Qubit Photonic Quantum Computer To Outperform Every Supercomputer On The Planet,forbes.com,United States,no,neutral,other
1327,2022-09,20220921T170000Z,Nvidia CEO sees  large space  for China sales despite U . S . restrictions,streetinsider.com,United States,no,neutral,other
1328,2022-09,20220921T174500Z,Cloud - Powered Digital Transformation with AWS,guardian.ng,Nigeria,no,neutral,other
1329,2022-09,20220921T181500Z,"City proposes lower property tax rate , but homeowners may still pay more",dentonrc.com,United States,no,neutral,other
1330,2022-09,20220921T183000Z,Intel Executive With Industry Toughest Job Plots Comeback,news.yahoo.com,United States,no,neutral,other
1331,2022-09,20220921T183000Z,GTT and Caliber Financial Services to Bring Broadband to the Otoe - Missouria Reservation,bbcmag.com,,no,neutral,other
1332,2022-09,20220921T190000Z,State reviewing massive Fayetteville data center plans,thecitizen.com,United States,yes,neutral,policy_regulation
1333,2022-09,20220921T193000Z,Equinix Partners with NUS Centre for Energy on Hydrogen - powered Data Centers - High - Performance Computing News Analysis,insidehpc.com,United States,yes,positive,energy_grid
1334,2022-09,20220921T194500Z,"Phoenix metro drives data center growth , leasing in the US",abc15.com,United States,yes,positive,investment_buildout
1335,2022-09,20220921T201500Z,Intel Stock : Beijing Invasion Of Taiwan Wouldnt Save The Stock ( NASDAQ : INTC ) ,seekingalpha.com,United States,no,neutral,other
1336,2022-09,20220921T201500Z,"Climate change and what you need to know , an East Coast investigation",providencejournal.com,United States,no,neutral,other
1337,2022-09,20220921T203000Z,Assessing the Quantum - Computing Landscape,cacm.acm.org,United States,no,neutral,other
1338,2022-09,20220921T203000Z,Northern Data Becomes Preferred Cloud Service Provider In NV ... ,menafn.com,Qatar,yes,positive,investment_buildout
1339,2022-09,20220921T203000Z,Next Generation Cooling Technology,datacenterknowledge.com,United States,yes,positive,tech_operations
1340,2022-09,20220921T203000Z,"Newswire & Press Release / Leviton Introduces New Data Acquisition Server for the VerifEye™ Submetering Solutions Line - Tools / Hardware - Leviton Manufacturing Co ., Inc . ",newswiretoday.com,United States,no,neutral,other
1341,2022-09,20220921T203000Z,Sterling Construction ( STRL ) Awarded $45 Million Site Development Contract for Rivian New EV Facility in Georgia,streetinsider.com,United States,no,neutral,other
1342,2022-09,20220921T203000Z,Amazon plans two Louisiana solar farms as part of effort to be 100 % dependent on renewables,theadvocate.com,United States,yes,positive,energy_grid
1343,2022-09,20220921T204500Z,Computing Grand Challenge for Sustainability,cacm.acm.org,United States,no,neutral,other
1344,2022-09,20220921T204500Z,"Bitcoin Miner Selling Georgia Facility And Moving To Pennsylvania , Citing Energy Costs",bisnow.com,United States,yes,negative,energy_grid
1345,2022-09,20220921T204500Z,Altair announces release of Simulation 2022 . 1 software update,compositesworld.com,United States,no,neutral,other
1346,2022-09,20220921T204500Z,"Next - gen GPUs Thrust Nvidia Ahead in World of Simulation , Games",designnews.com,United States,no,neutral,other
1347,2022-09,20220921T213000Z,A Change Is Coming,itnonline.com,United States,no,neutral,other
1348,2022-09,20220921T214500Z,Digital - twin tech at crux of Schneider Electric $10 . 7B deal for Aveva,networkworld.com,United States,no,neutral,other
1349,2022-09,20220921T220000Z,LAUSD Receives Unspecified Ransom Demand Over Cyber Attack,kfiam640.iheart.com,United States,no,neutral,other
1350,2022-09,20220921T231500Z,"Supermicro Delivers Second - Generation NVIDIA® OVX™ Computing System for 3D Collaboration , Metaverse , and Digital Twin Simulation , Powered by the New NVIDIA L40 GPU",prnewswire.com,United States,yes,positive,tech_operations
1351,2022-10,20221005T004500Z,Lagos provides 6000km fibre optic cables for improved internet services,pmnewsnigeria.com,Nigeria,no,neutral,other
1352,2022-10,20221005T004500Z,"SMART Global Holdings , Inc . ( SGH ) Q4 2022 Earnings Conference Call",seekingalpha.com,United States,no,neutral,other
1353,2022-10,20221005T034500Z,HPCwire : Global News on High Performance Computing ( HPC ) ,hpcwire.com,United States,no,neutral,other
1354,2022-10,20221005T040000Z,"Why Shares of Coinbase , Silvergate Capital , and Hut 8 Mining Corp Are Rising Today",fool.com,United States,no,neutral,other
1355,2022-10,20221005T043000Z,ANZCO moves to hybrid cloud with Datacom,reseller.co.nz,New Zealand,no,neutral,other
1356,2022-10,20221005T061500Z,"Arcadis to acquire DPS Group : creating a leading global position in consultancy , engineering and construction management for the Life Sciences and Semiconductor manufacturing market",finance.yahoo.com,United States,no,neutral,other
1357,2022-10,20221005T070000Z,Aboitiz Group diversifies into data centers,mb.com.ph,Philippines,yes,positive,investment_buildout
1358,2022-10,20221005T071500Z,Orange outlines plan to cut energy use 5 - 10 percent amid energy crisis,datacenterdynamics.com,United States,yes,positive,energy_grid
1359,2022-10,20221005T080000Z,Blog Review : Oct . 5,semiengineering.com,China,no,neutral,other
1360,2022-10,20221005T080000Z,District Court Rejects Asetek Patent Claims And Determines CoolIT Systems Non - Infringing,prweb.com,United States,no,neutral,other
1361,2022-10,20221005T080000Z,transcosmos and NTT Com launch a demonstration test of a virtual contact center in metaverse,prweb.com,United States,no,neutral,other
1362,2022-10,20221005T080000Z,transcosmos and NTT Com launch a demonstration test of customer services in a virtual space in the metaverse,prweb.com,United States,no,neutral,other
1363,2022-10,20221005T084500Z,Lookout provides freedom of control at GITEX,itp.net,United Arab Emirates,no,neutral,other
1364,2022-10,20221005T093000Z,Wax worm saliva breaks down plastic bags within hours at room temperature,dailymail.co.uk,United Kingdom,no,neutral,other
1365,2022-10,20221005T100000Z,Can a completely sustainable data center truly ever exist ? ,techradar.com,United Kingdom,yes,negative,environment_water
1366,2022-10,20221005T103000Z,A Billion - Dollar Investment,valdostadailytimes.com,United States,no,neutral,other
1367,2022-10,20221005T110000Z,Missouri Latino population has boomed . So why did the state Hispanic commission disappear ? ,kcur.org,United States,no,neutral,other
1368,2022-10,20221005T114500Z,Disaster Recovery as a Service Market Size to Reach USD,globenewswire.com,United States,no,neutral,other
1369,2022-10,20221005T121500Z,Does DigitalOcean Stand a Chance Against the Biggest Cloud Providers ? ,fool.com,United States,no,neutral,other
1370,2022-10,20221005T123000Z,EdgeConneX and Aboitiz InfraCapital Form Joint Venture to Address Enormous Data Usage Growth in Philippines,markets.businessinsider.com,United States,yes,positive,investment_buildout
1371,2022-10,20221005T123000Z,Jazz Reinforces its Data Security with ISO / IEC 27001 : 2013 Certification,propakistani.pk,Pakistan,no,neutral,other
1372,2022-10,20221005T123000Z,PAG Flow and Ayala Land sign agreement for Philippines data center campus,datacenterdynamics.com,United States,yes,positive,investment_buildout
1373,2022-10,20221005T124500Z,The advantages of investing in industrial logistics as an asset class,biznews.com,South Africa,no,neutral,other
1374,2022-10,20221005T124500Z,Fujitsu Spain receives 9th award of the  Fundación Consejo España - Japón  ( Spain - Japan Foundation ) : Fujitsu Global,fujitsu.com,Japan,no,neutral,other
1375,2022-10,20221005T130000Z,"UC Berkeley Haas School of Business , Google Challenge Students To Develop Business Strategies for Mental Healthcare",goodmenproject.com,United States,no,neutral,other
1376,2022-10,20221005T133000Z,Intercontinental Exchange : ICE Global Network Expands Wireless Service in Europe,finanznachrichten.de,Germany,no,neutral,other
1377,2022-10,20221005T133000Z,"In Villa Grove , railroad roundhouse to make way for solar array",news-gazette.com,United States,no,neutral,other
1378,2022-10,20221005T133000Z,"Synopsys Unveils Breakthrough Golden Signoff ECO Solution , Delivering 10x Productivity Improvement",prnewswire.com,United States,no,neutral,other
1379,2022-10,20221005T140000Z,Sensormatic Solutions by Johnson Controls Survey Shows U . S . Consumers Will Shop Earlier this Holiday Season,finanznachrichten.de,Germany,no,neutral,other
1380,2022-10,20221005T141500Z,Canonical unveils free personal Ubuntu Pro subscriptions,techradar.com,United Kingdom,no,neutral,other
1381,2022-10,20221005T143000Z,"Cryptocurrency miners line up to come to Texas , and rural counties are welcoming them",hppr.org,United States,no,neutral,other
1382,2022-10,20221005T143000Z,"Data Monetization Market is expected to generate a revenue of USD 5 . 50 Billion by 2027 , Globally , at 16 . 7 % CAGR : Verified Market Research®",prnewswire.com,United States,no,neutral,other
1383,2022-10,20221005T144500Z,Jio in talks to supply global telcos with its 5G kit,datacenterdynamics.com,United States,no,neutral,other
1384,2022-10,20221005T151500Z,Intel will not prohibit gaming Arc GPU use in data centers,videocardz.com,,yes,neutral,tech_operations
1385,2022-10,20221005T151500Z,ICE Global Network Expands Wireless Service in Europe,businesswire.com,United States,no,neutral,other
1386,2022-10,20221005T151500Z,Rolls - Royce and SOWITEC cooperate on power - to - X projects,greencarcongress.com,United States,no,neutral,other
1387,2022-10,20221005T153000Z,"Fiaz Mohamed Joins Crusoe Energy Systems as VP , Business Development , CrusoeCloud™",streetinsider.com,United States,no,neutral,other
1388,2022-10,20221005T154500Z,EMA Webinar to Examine How an Enterprise - Grade Linux Subscription Model Can Deliver More Value,prweb.com,United States,no,neutral,other
1389,2022-10,20221005T154500Z,Prancer Enterprise has achieved SOC 2 Type I compliance in accordance with American Institute of Certified Public Accountants ( AICPA ) standards,prweb.com,United States,no,neutral,other
1390,2022-10,20221005T154500Z,"The End of the Alphabet , The Beginning of a New Era : OpenStack Zed Release Arrives as OpenStack Deployments Surge Beyond 40M Cores",prweb.com,United States,no,neutral,other
1391,2022-10,20221005T160000Z,IDrive Cloud Backup Rebrands Sync to Cloud Drive - Giving Users Access to all their Files in one Place from any Device,prnewswire.com,United States,no,neutral,other
1392,2022-10,20221005T160000Z,Atlassian is being actively exploited to compromise corporate networks,techradar.com,United Kingdom,no,neutral,other
1393,2022-10,20221005T161500Z,RISC - V greatest ally in the datacenter might be China,theregister.com,,yes,neutral,tech_operations
1394,2022-10,20221005T163000Z,"BBM seeks formula , finds it in Grand Prix",philstar.com,Philippines,no,neutral,other
1395,2022-10,20221005T163000Z,Douglas County PUD commissioner candidates face off,wenatcheeworld.com,United States,no,neutral,other
1396,2022-10,20221005T170000Z,HashiCorp Extends its Zero Trust Security Solution with Secure Remote Access Delivered in the Cloud,forextv.com,United States,no,neutral,other
1397,2022-10,20221005T170000Z,GitHub - maxwellpeterson / kafka - worker : Kafka 0 . 8 . 0 broker implementation on top of Cloudflare Workers,github.com,United States,no,neutral,other
1398,2022-10,20221005T180000Z,How Materials Degrade in Lithium - Ion Batteries,azom.com,United States,no,neutral,other
1399,2022-10,20221005T181500Z,Synopsys Unveils Breakthrough Golden Signoff ECO Solution,hpcwire.com,United States,no,neutral,other
1400,2022-10,20221005T181500Z,Anritsu Enhances Signal Quality Analyzer - R MP1900A to Support PCI Express® 6 . 0 Base Specification Rx Test,prnewswire.com,United States,no,neutral,other
1401,2022-10,20221005T183000Z,Myrtle Beach to get state first subsea fiber connection with DC Blox expansion,postandcourier.com,United States,yes,positive,investment_buildout
1402,2022-10,20221005T190000Z,Microchip Technology contemplates major factory expansion in Gresham,bendbulletin.com,United States,no,neutral,other
1403,2022-10,20221005T190000Z,Iron Mountain files to expand Manassas campus in Virginia,datacenterdynamics.com,United States,yes,positive,investment_buildout
1404,2022-10,20221005T191500Z,"The Data Behind the Drops in Reading , Math Scores During COVID",msn.com,United States,no,neutral,other
1405,2022-10,20221005T193000Z,Walmart blazes trails with its enterprise  supercloud  ,siliconangle.com,United States,no,neutral,other
1406,2022-10,20221005T193000Z,"As Iran throttles its internet , activists fight to get online",techcrunch.com,United States,no,neutral,other
1407,2022-10,20221005T193000Z,Why AMD Stock Fell Before Recovering Earlier Today,fool.com,United States,no,neutral,other
1408,2022-10,20221005T194500Z,DCD>Academy,datacenterdynamics.com,United States,no,neutral,other
1409,2022-10,20221005T194500Z,Data Center Knowledge 2022 Salary Survey Report | Data Center Knowledge | News and analysis for the data center industry,datacenterknowledge.com,United States,yes,neutral,jobs_economy
1410,2022-10,20221005T203000Z,"Cloud migration now underway will strengthen , enhance State IT systems",peninsulaclarion.com,United States,no,neutral,other
1411,2022-10,20221005T210000Z,IGT Wins 10 - Year Scratch Ticket Manufacturing Contract with the Texas Lottery Commission,prnewswire.com,United States,no,neutral,other
1412,2022-10,20221005T214500Z,Bourne Schools Moving Forward With ARPA - Funded IT Upgrades,capenews.net,United States,no,neutral,other
1413,2022-10,20221005T214500Z,"Availability , Performance , and Security , Oh My ! ",csoonline.com,United States,no,neutral,other
1414,2022-10,20221005T220000Z,The Chips That Make Taiwan the Center of the World | American Enterprise Institute,aei.org,United States,no,neutral,other
